Order_ID,Order_Date,City,Category,Product,Quantity,Unit_Price,Discount_%,Revenue
ORD005301,2024-10-18,Bengaluru,Fashion,Nike Air Max,1,6999,0,6999.0
ORD005302,2026-03-15,Mumbai,Home,Philips Air Fryer,1,8999,10,8099.1
ORD005303,2025-09-19,Mumbai,Electronics,OnePlus 12,1,64999,15,55249.15
ORD005304,2025-01-22,Mumbai,Electronics,Sony WH-1000XM5,3,29999,15,76497.45
ORD005305,2024-07-14,Ahmedabad,Fashion,Nike Air Max,3,6999,0,20997.0
ORD005306,2025-11-18,Delhi,Electronics,Sony WH-1000XM5,1,29999,15,25499.15
ORD005307,2025-06-11,Mumbai,Home,Philips Air Fryer,2,8999,10,16198.2
ORD005308,2024-06-16,Ahmedabad,Electronics,OnePlus 12,2,64999,0,129998.0
ORD005309,2026-02-03,Mumbai,Fashion,Levi's Jeans,2,2499,0,4998.0
ORD005310,2026-05-04,Bengaluru,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD005311,2026-02-12,Mumbai,Electronics,Apple iPhone 15,2,79999,5,151998.1
ORD005312,2024-12-21,Hyderabad,Electronics,OnePlus 12,1,64999,0,64999.0
ORD005313,2024-11-05,Kolkata,Fashion,Nike Air Max,1,6999,5,6649.05
ORD005314,2025-02-13,Delhi,Fashion,Nike Air Max,1,6999,10,6299.1
ORD005315,2024-09-11,Ahmedabad,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD005316,2026-06-08,Mumbai,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD005317,2025-02-21,Chennai,Electronics,OnePlus 12,3,64999,15,165747.45
ORD005318,2024-12-16,Hyderabad,Home,IKEA Study Table,3,12999,10,35097.3
ORD005319,2025-03-15,Mumbai,Fashion,Levi's Jeans,4,2499,5,9496.2
ORD005320,2025-09-10,Hyderabad,Fashion,Nike Air Max,1,6999,10,6299.1
ORD005321,2026-04-19,Pune,Fashion,Nike Air Max,1,6999,0,6999.0
ORD005322,2024-06-18,Ahmedabad,Electronics,Apple iPhone 15,2,79999,0,159998.0
ORD005323,2025-09-23,Hyderabad,Fashion,Nike Air Max,2,6999,5,13298.1
ORD005324,2025-04-28,Ahmedabad,Fashion,Levi's Jeans,2,2499,15,4248.3
ORD005325,2025-05-24,Bengaluru,Electronics,OnePlus 12,3,64999,10,175497.3
ORD005326,2025-03-30,Mumbai,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD005327,2025-11-14,Mumbai,Fashion,Nike Air Max,2,6999,15,11898.3
ORD005328,2024-12-13,Pune,Electronics,Sony WH-1000XM5,4,29999,15,101996.6
ORD005329,2024-07-13,Ahmedabad,Home,Philips Air Fryer,2,8999,10,16198.2
ORD005330,2026-02-27,Kolkata,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD005331,2025-04-21,Mumbai,Electronics,OnePlus 12,2,64999,15,110498.3
ORD005332,2026-04-24,Chennai,Electronics,OnePlus 12,1,64999,0,64999.0
ORD005333,2025-07-19,Delhi,Fashion,Nike Air Max,1,6999,10,6299.1
ORD005334,2026-03-21,Pune,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD005335,2025-12-01,Chennai,Home,Philips Air Fryer,1,8999,0,8999.0
ORD005336,2026-01-31,Mumbai,Home,Philips Air Fryer,1,8999,15,7649.15
ORD005337,2025-12-11,Hyderabad,Fashion,Nike Air Max,1,6999,10,6299.1
ORD005338,2024-08-27,Hyderabad,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD005339,2024-10-07,Ahmedabad,Home,IKEA Study Table,1,12999,0,12999.0
ORD005340,2024-09-20,Delhi,Fashion,Levi's Jeans,2,2499,10,4498.2
ORD005341,2025-12-21,Kolkata,Electronics,Samsung Galaxy S24,2,74999,10,134998.2
ORD005342,2025-06-23,Pune,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD005343,2025-10-26,Ahmedabad,Electronics,Samsung Galaxy S24,2,74999,15,127498.3
ORD005344,2024-11-13,Delhi,Fashion,Levi's Jeans,2,2499,15,4248.3
ORD005345,2024-07-21,Delhi,Home,Philips Air Fryer,1,8999,0,8999.0
ORD005346,2024-11-15,Hyderabad,Electronics,Sony WH-1000XM5,3,29999,15,76497.45
ORD005347,2025-11-22,Chennai,Home,IKEA Study Table,1,12999,0,12999.0
ORD005348,2025-07-17,Delhi,Home,IKEA Study Table,1,12999,5,12349.05
ORD005349,2024-10-27,Hyderabad,Home,IKEA Study Table,2,12999,0,25998.0
ORD005350,2026-03-08,Bengaluru,Electronics,Sony WH-1000XM5,3,29999,0,89997.0
ORD005351,2024-08-19,Ahmedabad,Electronics,OnePlus 12,1,64999,10,58499.1
ORD005352,2026-02-10,Bengaluru,Home,IKEA Study Table,1,12999,5,12349.05
ORD005353,2026-03-15,Delhi,Home,IKEA Study Table,1,12999,5,12349.05
ORD005354,2025-11-23,Bengaluru,Home,Philips Air Fryer,1,8999,0,8999.0
ORD005355,2026-02-17,Ahmedabad,Electronics,OnePlus 12,1,64999,5,61749.05
ORD005356,2025-05-31,Hyderabad,Home,IKEA Study Table,1,12999,5,12349.05
ORD005357,2025-07-20,Bengaluru,Electronics,OnePlus 12,1,64999,5,61749.05
ORD005358,2024-08-24,Bengaluru,Electronics,Sony WH-1000XM5,2,29999,10,53998.2
ORD005359,2024-06-19,Mumbai,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD005360,2024-07-28,Pune,Electronics,Samsung Galaxy S24,1,74999,0,74999.0
ORD005361,2025-01-31,Bengaluru,Home,Philips Air Fryer,2,8999,5,17098.1
ORD005362,2025-09-27,Hyderabad,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD005363,2024-08-25,Mumbai,Home,IKEA Study Table,2,12999,5,24698.1
ORD005364,2025-04-23,Pune,Home,IKEA Study Table,1,12999,10,11699.1
ORD005365,2026-02-08,Bengaluru,Fashion,Nike Air Max,2,6999,10,12598.2
ORD005366,2025-05-14,Chennai,Home,Philips Air Fryer,1,8999,15,7649.15
ORD005367,2025-08-09,Delhi,Home,Philips Air Fryer,1,8999,0,8999.0
ORD005368,2025-06-04,Ahmedabad,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD005369,2025-06-24,Bengaluru,Fashion,Levi's Jeans,4,2499,5,9496.2
ORD005370,2026-01-01,Bengaluru,Electronics,OnePlus 12,2,64999,15,110498.3
ORD005371,2025-08-09,Kolkata,Electronics,OnePlus 12,1,64999,15,55249.15
ORD005372,2024-11-19,Ahmedabad,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD005373,2024-11-05,Hyderabad,Electronics,Apple iPhone 15,4,79999,15,271996.6
ORD005374,2026-05-12,Mumbai,Home,IKEA Study Table,1,12999,15,11049.15
ORD005375,2024-07-28,Delhi,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD005376,2026-03-13,Chennai,Home,Philips Air Fryer,2,8999,10,16198.2
ORD005377,2025-08-02,Bengaluru,Electronics,OnePlus 12,2,64999,10,116998.2
ORD005378,2025-07-31,Kolkata,Fashion,Levi's Jeans,1,2499,0,2499.0
ORD005379,2024-07-20,Kolkata,Fashion,Levi's Jeans,2,2499,5,4748.1
ORD005380,2024-12-31,Kolkata,Fashion,Levi's Jeans,1,2499,15,2124.15
ORD005381,2025-08-15,Kolkata,Fashion,Nike Air Max,1,6999,15,5949.15
ORD005382,2026-04-08,Ahmedabad,Home,Philips Air Fryer,1,8999,0,8999.0
ORD005383,2025-12-08,Delhi,Electronics,OnePlus 12,1,64999,0,64999.0
ORD005384,2026-01-16,Ahmedabad,Home,Philips Air Fryer,1,8999,10,8099.1
ORD005385,2025-10-30,Hyderabad,Fashion,Levi's Jeans,3,2499,0,7497.0
ORD005386,2024-12-02,Delhi,Home,IKEA Study Table,1,12999,15,11049.15
ORD005387,2026-05-12,Kolkata,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD005388,2025-01-06,Hyderabad,Fashion,Levi's Jeans,2,2499,0,4998.0
ORD005389,2025-12-11,Chennai,Home,Philips Air Fryer,1,8999,10,8099.1
ORD005390,2026-01-19,Bengaluru,Electronics,Apple iPhone 15,3,79999,5,227997.15
ORD005391,2025-09-16,Hyderabad,Home,Philips Air Fryer,2,8999,15,15298.3
ORD005392,2026-03-25,Hyderabad,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD005393,2024-12-11,Bengaluru,Home,Philips Air Fryer,1,8999,0,8999.0
ORD005394,2025-02-10,Chennai,Electronics,Samsung Galaxy S24,2,74999,0,149998.0
ORD005395,2025-07-20,Delhi,Fashion,Levi's Jeans,1,2499,10,2249.1
ORD005396,2025-11-26,Bengaluru,Fashion,Levi's Jeans,1,2499,0,2499.0
ORD005397,2024-10-09,Bengaluru,Home,IKEA Study Table,1,12999,5,12349.05
ORD005398,2024-06-15,Kolkata,Electronics,Sony WH-1000XM5,2,29999,10,53998.2
ORD005399,2025-01-13,Chennai,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD005400,2026-02-27,Pune,Home,Philips Air Fryer,2,8999,15,15298.3
ORD005401,2026-04-03,Delhi,Electronics,OnePlus 12,3,64999,5,185247.15
ORD005402,2026-05-18,Mumbai,Home,IKEA Study Table,1,12999,15,11049.15
ORD005403,2025-04-15,Pune,Fashion,Nike Air Max,2,6999,10,12598.2
ORD005404,2025-11-05,Pune,Home,Philips Air Fryer,1,8999,15,7649.15
ORD005405,2025-08-28,Chennai,Electronics,Sony WH-1000XM5,2,29999,10,53998.2
ORD005406,2025-04-19,Ahmedabad,Home,Philips Air Fryer,1,8999,10,8099.1
ORD005407,2026-05-16,Ahmedabad,Electronics,Apple iPhone 15,2,79999,10,143998.2
ORD005408,2025-04-13,Delhi,Home,IKEA Study Table,2,12999,15,22098.3
ORD005409,2026-05-21,Bengaluru,Electronics,Sony WH-1000XM5,4,29999,15,101996.6
ORD005410,2026-01-14,Mumbai,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD005411,2026-05-25,Ahmedabad,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD005412,2024-08-01,Mumbai,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD005413,2024-07-01,Chennai,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD005414,2025-06-26,Hyderabad,Home,IKEA Study Table,2,12999,15,22098.3
ORD005415,2025-06-06,Chennai,Fashion,Nike Air Max,1,6999,15,5949.15
ORD005416,2026-04-09,Kolkata,Fashion,Nike Air Max,2,6999,10,12598.2
ORD005417,2024-07-31,Hyderabad,Fashion,Nike Air Max,1,6999,5,6649.05
ORD005418,2024-10-04,Mumbai,Home,IKEA Study Table,1,12999,0,12999.0
ORD005419,2025-07-19,Chennai,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD005420,2025-09-13,Hyderabad,Home,Philips Air Fryer,2,8999,5,17098.1
ORD005421,2025-09-04,Ahmedabad,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD005422,2024-08-12,Bengaluru,Fashion,Nike Air Max,1,6999,0,6999.0
ORD005423,2026-04-28,Hyderabad,Electronics,OnePlus 12,3,64999,10,175497.3
ORD005424,2025-04-28,Hyderabad,Electronics,Samsung Galaxy S24,2,74999,15,127498.3
ORD005425,2026-03-28,Delhi,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD005426,2026-03-11,Mumbai,Home,Philips Air Fryer,3,8999,15,22947.45
ORD005427,2024-12-29,Mumbai,Electronics,Sony WH-1000XM5,2,29999,15,50998.3
ORD005428,2024-08-17,Ahmedabad,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD005429,2025-01-18,Hyderabad,Electronics,Sony WH-1000XM5,1,29999,10,26999.1
ORD005430,2025-08-20,Mumbai,Electronics,OnePlus 12,3,64999,15,165747.45
ORD005431,2025-03-10,Mumbai,Electronics,OnePlus 12,1,64999,10,58499.1
ORD005432,2025-06-22,Pune,Electronics,Sony WH-1000XM5,1,29999,10,26999.1
ORD005433,2024-11-19,Ahmedabad,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD005434,2025-06-02,Kolkata,Electronics,Samsung Galaxy S24,2,74999,15,127498.3
ORD005435,2024-10-24,Chennai,Home,IKEA Study Table,1,12999,10,11699.1
ORD005436,2024-10-11,Delhi,Electronics,OnePlus 12,1,64999,0,64999.0
ORD005437,2025-02-07,Mumbai,Fashion,Nike Air Max,1,6999,10,6299.1
ORD005438,2025-05-31,Kolkata,Fashion,Levi's Jeans,1,2499,0,2499.0
ORD005439,2025-06-04,Kolkata,Electronics,Sony WH-1000XM5,1,29999,15,25499.15
ORD005440,2025-02-15,Chennai,Fashion,Levi's Jeans,4,2499,0,9996.0
ORD005441,2025-05-30,Hyderabad,Home,IKEA Study Table,2,12999,5,24698.1
ORD005442,2026-02-17,Bengaluru,Electronics,Apple iPhone 15,3,79999,0,239997.0
ORD005443,2025-01-15,Hyderabad,Home,Philips Air Fryer,1,8999,10,8099.1
ORD005444,2026-01-13,Delhi,Electronics,OnePlus 12,2,64999,0,129998.0
ORD005445,2024-08-30,Chennai,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD005446,2024-09-06,Kolkata,Fashion,Levi's Jeans,2,2499,0,4998.0
ORD005447,2026-05-27,Mumbai,Electronics,Sony WH-1000XM5,2,29999,5,56998.1
ORD005448,2026-02-13,Kolkata,Electronics,Sony WH-1000XM5,1,29999,15,25499.15
ORD005449,2026-04-26,Kolkata,Home,IKEA Study Table,1,12999,15,11049.15
ORD005450,2026-01-07,Hyderabad,Fashion,Nike Air Max,2,6999,0,13998.0
ORD005451,2025-09-20,Hyderabad,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD005452,2024-09-23,Chennai,Electronics,OnePlus 12,1,64999,5,61749.05
ORD005453,2026-04-14,Pune,Home,Philips Air Fryer,2,8999,10,16198.2
ORD005454,2024-06-12,Bengaluru,Home,Philips Air Fryer,1,8999,5,8549.05
ORD005455,2024-06-20,Ahmedabad,Home,Philips Air Fryer,1,8999,10,8099.1
ORD005456,2025-02-25,Kolkata,Fashion,Levi's Jeans,1,2499,15,2124.15
ORD005457,2025-06-19,Pune,Fashion,Levi's Jeans,3,2499,5,7122.15
ORD005458,2025-08-15,Ahmedabad,Home,IKEA Study Table,1,12999,0,12999.0
ORD005459,2025-01-10,Pune,Home,Philips Air Fryer,1,8999,5,8549.05
ORD005460,2026-05-11,Kolkata,Fashion,Nike Air Max,1,6999,0,6999.0
ORD005461,2024-07-10,Ahmedabad,Electronics,OnePlus 12,1,64999,5,61749.05
ORD005462,2025-07-21,Ahmedabad,Fashion,Nike Air Max,2,6999,10,12598.2
ORD005463,2025-09-11,Delhi,Electronics,Apple iPhone 15,3,79999,5,227997.15
ORD005464,2025-09-06,Delhi,Electronics,OnePlus 12,1,64999,5,61749.05
ORD005465,2025-05-25,Bengaluru,Home,IKEA Study Table,1,12999,0,12999.0
ORD005466,2026-01-27,Mumbai,Electronics,OnePlus 12,1,64999,0,64999.0
ORD005467,2026-05-07,Kolkata,Home,Philips Air Fryer,1,8999,10,8099.1
ORD005468,2024-09-29,Kolkata,Electronics,Apple iPhone 15,2,79999,10,143998.2
ORD005469,2026-02-13,Pune,Home,IKEA Study Table,1,12999,10,11699.1
ORD005470,2025-05-11,Chennai,Home,IKEA Study Table,1,12999,10,11699.1
ORD005471,2026-06-04,Mumbai,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD005472,2025-12-30,Pune,Home,IKEA Study Table,2,12999,15,22098.3
ORD005473,2024-11-27,Kolkata,Fashion,Nike Air Max,1,6999,10,6299.1
ORD005474,2025-06-03,Chennai,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD005475,2025-05-15,Hyderabad,Home,Philips Air Fryer,1,8999,5,8549.05
ORD005476,2025-07-07,Bengaluru,Home,IKEA Study Table,1,12999,0,12999.0
ORD005477,2025-10-15,Pune,Electronics,Apple iPhone 15,2,79999,15,135998.3
ORD005478,2025-11-22,Pune,Electronics,OnePlus 12,1,64999,15,55249.15
ORD005479,2026-03-26,Chennai,Electronics,OnePlus 12,1,64999,0,64999.0
ORD005480,2025-03-19,Bengaluru,Electronics,Samsung Galaxy S24,1,74999,0,74999.0
ORD005481,2025-01-31,Bengaluru,Home,Philips Air Fryer,2,8999,0,17998.0
ORD005482,2026-01-07,Mumbai,Electronics,Apple iPhone 15,2,79999,15,135998.3
ORD005483,2026-01-15,Pune,Home,Philips Air Fryer,1,8999,0,8999.0
ORD005484,2024-11-25,Delhi,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD005485,2025-05-24,Ahmedabad,Home,IKEA Study Table,2,12999,5,24698.1
ORD005486,2026-02-27,Hyderabad,Electronics,Sony WH-1000XM5,1,29999,15,25499.15
ORD005487,2024-07-03,Chennai,Home,IKEA Study Table,3,12999,5,37047.15
ORD005488,2025-02-13,Kolkata,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD005489,2025-05-17,Delhi,Home,Philips Air Fryer,3,8999,5,25647.15
ORD005490,2024-10-16,Mumbai,Fashion,Nike Air Max,1,6999,15,5949.15
ORD005491,2025-07-20,Bengaluru,Home,IKEA Study Table,1,12999,0,12999.0
ORD005492,2025-09-09,Chennai,Electronics,Sony WH-1000XM5,1,29999,10,26999.1
ORD005493,2024-12-30,Kolkata,Electronics,Apple iPhone 15,2,79999,10,143998.2
ORD005494,2025-05-17,Kolkata,Electronics,Apple iPhone 15,1,79999,0,79999.0
ORD005495,2024-06-19,Hyderabad,Electronics,Sony WH-1000XM5,1,29999,10,26999.1
ORD005496,2025-08-10,Pune,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD005497,2024-11-18,Kolkata,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD005498,2024-12-29,Bengaluru,Electronics,Apple iPhone 15,2,79999,0,159998.0
ORD005499,2025-07-13,Mumbai,Electronics,Sony WH-1000XM5,4,29999,10,107996.4
ORD005500,2025-10-05,Pune,Electronics,Sony WH-1000XM5,1,29999,15,25499.15
ORD005501,2026-03-30,Pune,Fashion,Nike Air Max,2,6999,15,11898.3
ORD005502,2026-04-29,Kolkata,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD005503,2026-05-05,Delhi,Home,IKEA Study Table,1,12999,5,12349.05
ORD005504,2025-02-12,Chennai,Fashion,Levi's Jeans,2,2499,10,4498.2
ORD005505,2024-09-26,Ahmedabad,Home,Philips Air Fryer,1,8999,10,8099.1
ORD005506,2025-12-26,Mumbai,Home,IKEA Study Table,1,12999,10,11699.1
ORD005507,2026-01-02,Ahmedabad,Electronics,Sony WH-1000XM5,2,29999,15,50998.3
ORD005508,2024-12-13,Ahmedabad,Fashion,Levi's Jeans,2,2499,0,4998.0
ORD005509,2025-04-30,Kolkata,Electronics,Sony WH-1000XM5,3,29999,10,80997.3
ORD005510,2025-04-27,Pune,Electronics,Sony WH-1000XM5,2,29999,5,56998.1
ORD005511,2024-11-25,Chennai,Fashion,Nike Air Max,1,6999,15,5949.15
ORD005512,2024-09-18,Bengaluru,Home,IKEA Study Table,2,12999,5,24698.1
ORD005513,2026-05-29,Delhi,Home,IKEA Study Table,1,12999,15,11049.15
ORD005514,2025-06-15,Chennai,Electronics,Apple iPhone 15,1,79999,0,79999.0
ORD005515,2026-01-05,Bengaluru,Fashion,Nike Air Max,3,6999,10,18897.3
ORD005516,2026-05-17,Pune,Electronics,Sony WH-1000XM5,1,29999,10,26999.1
ORD005517,2024-06-26,Pune,Home,Philips Air Fryer,3,8999,10,24297.3
ORD005518,2026-02-23,Delhi,Fashion,Nike Air Max,2,6999,10,12598.2
ORD005519,2025-12-07,Kolkata,Home,Philips Air Fryer,2,8999,0,17998.0
ORD005520,2025-10-07,Kolkata,Electronics,Sony WH-1000XM5,1,29999,15,25499.15
ORD005521,2026-03-18,Chennai,Fashion,Levi's Jeans,1,2499,0,2499.0
ORD005522,2025-09-18,Kolkata,Fashion,Nike Air Max,1,6999,0,6999.0
ORD005523,2025-04-05,Ahmedabad,Fashion,Levi's Jeans,2,2499,0,4998.0
ORD005524,2025-03-09,Mumbai,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD005525,2025-05-11,Pune,Electronics,OnePlus 12,3,64999,0,194997.0
ORD005526,2025-05-10,Hyderabad,Home,Philips Air Fryer,1,8999,0,8999.0
ORD005527,2025-06-13,Hyderabad,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD005528,2026-01-05,Hyderabad,Home,IKEA Study Table,1,12999,0,12999.0
ORD005529,2025-06-30,Hyderabad,Electronics,Sony WH-1000XM5,2,29999,15,50998.3
ORD005530,2024-07-02,Bengaluru,Electronics,Apple iPhone 15,2,79999,5,151998.1
ORD005531,2025-03-21,Delhi,Home,Philips Air Fryer,1,8999,5,8549.05
ORD005532,2024-12-31,Chennai,Electronics,Apple iPhone 15,2,79999,15,135998.3
ORD005533,2025-08-11,Bengaluru,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD005534,2025-09-04,Ahmedabad,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD005535,2025-12-31,Ahmedabad,Home,Philips Air Fryer,1,8999,0,8999.0
ORD005536,2025-04-24,Mumbai,Home,Philips Air Fryer,1,8999,0,8999.0
ORD005537,2026-01-04,Delhi,Electronics,OnePlus 12,4,64999,15,220996.6
ORD005538,2024-11-26,Bengaluru,Fashion,Levi's Jeans,1,2499,0,2499.0
ORD005539,2025-11-27,Hyderabad,Electronics,OnePlus 12,1,64999,5,61749.05
ORD005540,2025-11-29,Kolkata,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD005541,2026-03-03,Kolkata,Home,Philips Air Fryer,1,8999,15,7649.15
ORD005542,2024-08-07,Pune,Fashion,Nike Air Max,2,6999,0,13998.0
ORD005543,2024-10-17,Chennai,Home,IKEA Study Table,3,12999,0,38997.0
ORD005544,2025-01-01,Ahmedabad,Electronics,OnePlus 12,2,64999,10,116998.2
ORD005545,2025-05-28,Bengaluru,Electronics,Samsung Galaxy S24,1,74999,0,74999.0
ORD005546,2025-05-04,Pune,Electronics,Sony WH-1000XM5,1,29999,10,26999.1
ORD005547,2026-02-22,Chennai,Home,IKEA Study Table,1,12999,15,11049.15
ORD005548,2025-09-17,Ahmedabad,Home,Philips Air Fryer,3,8999,5,25647.15
ORD005549,2025-11-30,Delhi,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD005550,2025-10-16,Delhi,Home,IKEA Study Table,2,12999,15,22098.3
ORD005551,2025-09-27,Ahmedabad,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD005552,2024-07-31,Bengaluru,Fashion,Nike Air Max,1,6999,5,6649.05
ORD005553,2025-07-16,Hyderabad,Home,IKEA Study Table,2,12999,15,22098.3
ORD005554,2025-06-05,Mumbai,Electronics,Samsung Galaxy S24,1,74999,0,74999.0
ORD005555,2025-04-18,Mumbai,Electronics,Sony WH-1000XM5,3,29999,10,80997.3
ORD005556,2024-11-09,Chennai,Electronics,OnePlus 12,2,64999,10,116998.2
ORD005557,2024-08-03,Hyderabad,Electronics,Samsung Galaxy S24,2,74999,5,142498.1
ORD005558,2024-08-16,Ahmedabad,Fashion,Levi's Jeans,3,2499,10,6747.3
ORD005559,2025-09-13,Mumbai,Home,IKEA Study Table,1,12999,5,12349.05
ORD005560,2025-04-16,Delhi,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD005561,2026-04-24,Hyderabad,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD005562,2024-12-17,Chennai,Home,Philips Air Fryer,2,8999,0,17998.0
ORD005563,2024-11-09,Bengaluru,Home,IKEA Study Table,1,12999,5,12349.05
ORD005564,2024-10-10,Kolkata,Fashion,Nike Air Max,1,6999,10,6299.1
ORD005565,2025-03-24,Delhi,Home,IKEA Study Table,1,12999,10,11699.1
ORD005566,2025-03-06,Hyderabad,Electronics,Samsung Galaxy S24,1,74999,0,74999.0
ORD005567,2025-08-08,Delhi,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD005568,2026-01-23,Ahmedabad,Home,IKEA Study Table,1,12999,15,11049.15
ORD005569,2026-01-11,Chennai,Electronics,Samsung Galaxy S24,1,74999,0,74999.0
ORD005570,2025-12-12,Delhi,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD005571,2024-08-24,Chennai,Electronics,Samsung Galaxy S24,1,74999,0,74999.0
ORD005572,2025-05-09,Delhi,Electronics,Samsung Galaxy S24,3,74999,10,202497.3
ORD005573,2025-12-10,Bengaluru,Home,Philips Air Fryer,1,8999,15,7649.15
ORD005574,2025-10-06,Kolkata,Electronics,Samsung Galaxy S24,3,74999,0,224997.0
ORD005575,2024-09-14,Mumbai,Electronics,Samsung Galaxy S24,1,74999,0,74999.0
ORD005576,2025-06-16,Ahmedabad,Home,Philips Air Fryer,2,8999,10,16198.2
ORD005577,2024-09-11,Mumbai,Fashion,Levi's Jeans,1,2499,15,2124.15
ORD005578,2025-06-27,Bengaluru,Home,Philips Air Fryer,2,8999,0,17998.0
ORD005579,2025-05-30,Delhi,Home,Philips Air Fryer,2,8999,5,17098.1
ORD005580,2024-07-27,Bengaluru,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD005581,2025-08-20,Mumbai,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD005582,2024-12-07,Ahmedabad,Electronics,OnePlus 12,1,64999,5,61749.05
ORD005583,2024-11-22,Mumbai,Fashion,Nike Air Max,4,6999,10,25196.4
ORD005584,2025-12-21,Bengaluru,Fashion,Nike Air Max,3,6999,5,19947.15
ORD005585,2024-11-18,Hyderabad,Fashion,Levi's Jeans,2,2499,0,4998.0
ORD005586,2024-12-08,Kolkata,Electronics,OnePlus 12,1,64999,15,55249.15
ORD005587,2025-07-26,Hyderabad,Electronics,Apple iPhone 15,1,79999,0,79999.0
ORD005588,2025-10-30,Mumbai,Fashion,Nike Air Max,2,6999,5,13298.1
ORD005589,2025-01-24,Ahmedabad,Electronics,Samsung Galaxy S24,4,74999,15,254996.6
ORD005590,2026-05-02,Bengaluru,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD005591,2025-02-27,Mumbai,Electronics,OnePlus 12,3,64999,10,175497.3
ORD005592,2024-10-30,Bengaluru,Electronics,Apple iPhone 15,4,79999,5,303996.2
ORD005593,2025-07-10,Chennai,Electronics,OnePlus 12,2,64999,0,129998.0
ORD005594,2025-03-12,Pune,Home,Philips Air Fryer,1,8999,0,8999.0
ORD005595,2025-11-07,Delhi,Electronics,Apple iPhone 15,3,79999,0,239997.0
ORD005596,2025-01-13,Delhi,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD005597,2024-06-17,Chennai,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD005598,2026-02-21,Delhi,Electronics,OnePlus 12,1,64999,0,64999.0
ORD005599,2024-09-12,Chennai,Electronics,OnePlus 12,1,64999,10,58499.1
ORD005600,2026-05-02,Bengaluru,Home,Philips Air Fryer,2,8999,10,16198.2
ORD005601,2026-04-28,Hyderabad,Electronics,Sony WH-1000XM5,1,29999,15,25499.15
ORD005602,2026-04-04,Mumbai,Fashion,Levi's Jeans,2,2499,15,4248.3
ORD005603,2026-05-02,Ahmedabad,Electronics,OnePlus 12,1,64999,15,55249.15
ORD005604,2026-05-24,Chennai,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD005605,2024-07-07,Kolkata,Electronics,Sony WH-1000XM5,1,29999,15,25499.15
ORD005606,2025-08-29,Bengaluru,Electronics,Sony WH-1000XM5,1,29999,10,26999.1
ORD005607,2025-04-07,Ahmedabad,Home,IKEA Study Table,2,12999,10,23398.2
